order_id,product_name,sales,quantity,profit,product_id
ES-2013-2229883,"Eldon Folders, Industrial",79,5,-6.18,TEC-PH-10002574
ID-2013-49724,"Cameo Clasp Envelope, Recycled",25,5,-8.37,TEC-PH-10001014
US-2013-160542,"Eldon Box, Blue",21,5,3.02,TEC-PH-10000018
ES-2013-1209595,"Cisco Office Telephone, Full Size",409,5,77.55,TEC-PH-10004450
ES-2013-3005934,"Binney & Smith Pencil Sharpener, Water Color",135,5,61.95,TEC-PH-10003457
ES-2013-3650909,"Breville Refrigerator, Black",2594,5,1141.2,TEC-CIS-10004967
MX-2013-108252,"Hamilton Beach Microwave, Silver",944,5,217.1,TEC-NOK-10003341
ID-2013-66125,"Eldon File Cart, Single Width",576,5,-25.71,TEC-PH-10004897
US-2013-114090,"Tenex Light Bulb, Durable",32,5,-19.78,TEC-MOT-10003050
IT-2013-4063561,"Epson Inkjet, Durable",1533,5,505.8,TEC-CIS-10000791
IN-2013-39742,"Office Star Steel Folding Chair, Adjustable",471,5,216.6,TEC-PH-10003416
MX-2013-133256,"Dania Corner Shelving, Pine",411,5,86.3,TEC-PH-10002296
IN-2013-51334,"Eldon Trays, Wire Frame",235,5,35.25,TEC-PH-10004992
US-2013-113866,"Ibico Hole Reinforcements, Clear",22,5,9,TEC-PH-10004577
IN-2013-42269,"Samsung Smart Phone, with Caller ID",3181,5,1081.35,TEC-PH-10002583
CA-2013-157749,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,420,5,-356.728,TEC-PH-10002708
MX-2013-150721,"Eldon File Cart, Single Width",426,5,76.7,TEC-PH-10002683
ES-2013-5523206,"Okidata Receipt Printer, Durable",615,5,24.6,TEC-PH-10003157
IT-2013-3395178,"SanDisk Memo Slips, Multicolor",92,5,4.5,TEC-PH-10003935
CA-2013-157749,KI Conference Tables,177,5,-120.513,TEC-PH-10004094
IN-2013-59216,"BIC Pencil Sharpener, Blue",145,5,26.1,TEC-PH-10000169
MX-2013-161347,"Fellowes Box, Wire Frame",63,5,26.8,TEC-PH-10002068
MX-2013-142678,"Enermax Parchment Paper, Multicolor",56,5,22.9,TEC-PH-10003442
CA-2013-157749,Xerox 1957,26,5,9.396,TEC-PH-10004664
ID-2013-24545,"BIC Highlighters, Water Color",99,5,-11.055,TEC-PH-10000214
CA-2013-127369,Letter Size Cart,714,5,207.147,TEC-PH-10002815
IN-2013-12757,"KitchenAid Toaster, Red",427,5,34.05,TEC-PH-10001699
IN-2013-30460,"HP Fax and Copier, Digital",802,5,344.9145,TEC-PH-10003072
IN-2013-35017,"GlobeWeis Clasp Envelope, Recycled",44,5,6,TEC-PH-10003157
MX-2013-141159,"SanDisk Keyboard, USB",272,5,68,TEC-PH-10003891
US-2013-100020,"Novimex Steel Folding Chair, Set of Two",169,5,-45.14,TEC-PH-10001557
ID-2013-26526,"SanDisk Cards & Envelopes, Recycled",128,5,-91.9755,TEC-CIS-10002814
US-2013-155971,Xerox Blank Computer Paper,100,5,46.953,TEC-PH-10001300
MX-2013-115630,"Fellowes Box, Blue",66,5,24.9,TEC-PH-10003546
ID-2013-65369,"Avery Color Coded Labels, Adjustable",30,5,-11.8965,TEC-PH-10001305
IT-2013-2634279,"Bevis Training Table, Adjustable Height",1096,5,-421.5975,TEC-PH-10002217
IN-2013-33400,"Bevis Training Table, Adjustable Height",1180,5,151.695,TEC-PH-10003580
IN-2013-41975,"Okidata Receipt Printer, Red",600,5,0,TEC-PH-10004242
IN-2013-19624,"SanDisk Note Cards, Multicolor",170,5,37.35,TEC-SAM-10003948
CA-2013-120558,Xerox 226,32,5,15.552,TEC-PH-10002742
IN-2013-55184,"Cardinal Index Tab, Clear",34,5,15,TEC-MOT-10001088
ID-2013-30075,"Eaton Parchment Paper, Multicolor",37,5,-15,TEC-PH-10001061
MX-2013-168305,"Novimex Removable Labels, Adjustable",34,5,2,TEC-PH-10004760
ID-2013-70122,"Lesro Conference Table, Fully Assembled",2276,5,-472.5675,TEC-PH-10000365
US-2013-119305,"Hewlett Fax Machine, High-Speed",634,5,-426.2808,TEC-PH-10000984
MX-2013-114258,"Okidata Receipt Printer, Wireless",410,5,106.5,TEC-PH-10004048
IN-2013-71746,"Konica Calculator, Wireless",214,5,80.0145,TEC-PH-10000780
ES-2013-3062379,"Binney & Smith Markers, Fluorescent",127,5,34.2,TEC-PH-10002104
ES-2013-3062379,"Green Bar Parchment Paper, 8.5 x 11",104,5,42.6,TEC-PH-10004300
IN-2013-16467,"SanDisk Parchment Paper, Recycled",75,5,22.29,TEC-CIS-10001938
CA-2013-113243,Xerox 226,32,5,15.552,TEC-PH-10003137
ES-2013-2335105,"Wilson Jones Binding Machine, Durable",126,5,-121.2,TEC-PH-10000087
IN-2013-61008,"Acme Shears, Serrated",124,5,-84.057,TEC-PH-10002563
ES-2013-2015486,"BIC Markers, Blue",132,5,2.55,TEC-PH-10002586
MX-2013-109799,"Logitech Router, USB",825,5,297,TEC-PH-10000106
ES-2013-2355379,"Fiskars Scissors, High Speed",116,5,55.5,TEC-MOT-10001950
IT-2013-2122563,"Cuisinart Coffee Grinder, White",165,5,56.925,TEC-MOT-10003366
MX-2013-111388,"Fiskars Trimmer, Steel",139,5,16.6,TEC-PH-10004578
IT-2013-1673718,"BIC Canvas, Fluorescent",137,5,-41.25,TEC-SAM-10000765
ES-2013-2355379,"Avery Index Tab, Durable",33,5,8.55,TEC-PH-10001137
CA-2013-164035,Xerox 1978,23,5,8.381,TEC-PH-10003177
IN-2013-22760,"Konica Card Printer, Red",862,5,275.7,TEC-PH-10003556
MX-2013-158211,"Cameo Clasp Envelope, with clear poly window",44,5,10.8,TEC-PH-10003927
MX-2013-114202,"Canon Fax Machine, Digital",1058,5,103.8798,TEC-APP-10001108
US-2013-108497,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",599,5,35.245,TEC-PH-10004800
ES-2013-3502187,"Fiskars Scissors, High Speed",116,5,55.5,TEC-PH-10003988
IN-2013-62128,"SanDisk Numeric Keypad, Erganomic",284,5,28.35,TEC-PH-10002296
IN-2013-62128,"Smead Legal Exhibit Labels, 5000 Label Set",57,5,2.25,TEC-PH-10003945
ES-2013-5135305,"Logitech Router, Programmable",1244,5,447.75,TEC-PH-10000824
ES-2013-2491395,"Eldon Trays, Blue",240,5,43.05,TEC-PH-10001587
IT-2013-1635889,"Sharp Personal Copier, Digital",598,5,299.1,TEC-PH-10000289
CA-2013-148593,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",46,5,21.7845,TEC-PH-10003187
IN-2013-60546,"Epson Printer, Red",1078,5,-103.9545,TEC-PH-10000822
CA-2013-111682,Novimex Turbo Task Chair,319,5,7.098,TEC-PH-10004635
ES-2013-5579249,"Belkin Memory Card, Programmable",582,5,174.45,TEC-PH-10003811
CA-2013-111682,Xerox 232,32,5,15.552,TEC-PH-10000586
ID-2013-75820,"Xerox Note Cards, 8.5 x 11",76,5,-76.275,TEC-PH-10002483
ES-2013-2993189,"Ibico Binder Covers, Economy",68,5,9.45,TEC-PH-10003182
IN-2013-39231,"Ibico Index Tab, Economy",47,5,18.645,TEC-PH-10001573
IN-2013-69240,"Rubbermaid Stacking Tray, Black",126,5,27.6,TEC-PH-10002152
ID-2013-46427,"Enermax Message Books, 8.5 x 11",73,5,-25.44,TEC-PH-10004910
MX-2013-107405,"Motorola Signal Booster, Cordless",487,5,209.2,TEC-PH-10000840
IN-2013-46966,"Harbour Creations Bag Chairs, Black",296,5,144.9,TEC-PH-10003691
CA-2013-119865,SpineVue Locking Slant-D Ring Binders by Cardinal,37,5,12.796,TEC-PH-10000562
IT-2013-2494049,"HP Wireless Fax, High-Speed",896,5,-35.925,TEC-PH-10004105
IN-2013-34583,"Hon Executive Leather Armchair, Adjustable",2068,5,206.685,TEC-PH-10001732
ID-2013-38748,"Epson Inkjet, Wireless",771,5,-447.15,TEC-PH-10001321
MX-2013-120453,"Safco Stackable Bookrack, Traditional",495,5,113.8,TEC-PH-10001664
CA-2013-140501,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,325,5,38.988,TEC-SAM-10001013
MX-2013-149615,"Logitech Router, USB",825,5,297,TEC-PH-10004614
US-2013-150574,"Safco Stackable Bookrack, Traditional",198,5,-183.08,TEC-PH-10001163
ES-2013-3667448,"Rubbermaid Clock, Duo Pack",251,5,40.05,TEC-PH-10000376
MX-2013-158239,"Ames Interoffice Envelope, Recycled",146,5,4.3,TEC-PH-10001336
ES-2013-3667448,"Enermax Computer Printout Paper, Multicolor",149,5,4.35,TEC-PH-10003601
IN-2013-34583,"Avery Binding Machine, Economy",220,5,9.63,TEC-PH-10004597
MX-2013-166590,"Hon Color Coded Labels, Alphabetical",42,5,20.2,TEC-PH-10002672
CA-2013-140501,Avery 52,18,5,8.6715,TEC-NOK-10001283
IN-2013-37803,"Hon Executive Leather Armchair, Adjustable",2046,5,591.045,TEC-PH-10002932
IN-2013-47197,"Dania Library with Doors, Traditional",1631,5,652.2,TEC-MOT-10002372
ES-2013-2338251,"Fellowes Lockers, Industrial",623,5,41.43,TEC-CIS-10002598
IN-2013-37803,"OIC Clamps, Bulk Pack",89,5,14.715,TEC-PH-10004908
IN-2013-45636,"Avery 3-Hole Punch, Durable",132,5,58.665,TEC-PH-10002114
MX-2013-119970,"Elite Trimmer, Easy Grip",144,5,36,TEC-PH-10001937
US-2013-154795,"Elite Trimmer, Easy Grip",58,5,-50.58,TEC-PH-10002292
IT-2013-1083916,"Fiskars Trimmer, Steel",209,5,24.9,TEC-MOT-10004111
IN-2013-42843,"Novimex Bag Chairs, Adjustable",218,5,79.875,TEC-PH-10003457
MX-2013-131541,"Stockwell Thumb Tacks, 12 Pack",42,5,7.9,TEC-PH-10002962
ID-2013-78144,"Okidata Printer, White",1201,5,226.845,TEC-PH-10002774
CA-2013-100790,"Fellowes Strictly Business Drawer File, Letter/Legal Size",704,5,84.51,TEC-CIS-10001767
MX-2013-138107,"Harbour Creations Rocking Chair, Black",482,5,135,TEC-PH-10000037
ES-2013-5495371,"Tenex Clock, Erganomic",244,5,109.95,TEC-SAM-10001017
CA-2013-144015,OIC Binder Clips,18,5,8.95,TEC-CIS-10001877
MX-2013-141747,"Advantus Push Pins, Metal",39,5,5.3,TEC-PH-10001644
CA-2013-119445,Woodgrain Magazine Files by Perma,15,5,1.043,TEC-PH-10001095
CA-2013-100790,Prang Colored Pencils,15,5,6.615,TEC-PH-10003356
IN-2013-42360,"Samsung Smart Phone, with Caller ID",2863,5,763.275,TEC-PH-10000705
IT-2013-4180226,"Xerox Cards & Envelopes, 8.5 x 11",246,5,39.15,TEC-PH-10002549
MX-2013-102799,"Binney & Smith Canvas, Blue",171,5,42.8,TEC-PH-10002102
ES-2013-1608190,"SanDisk Computer Printout Paper, Recycled",149,5,66.75,TEC-PH-10001396
ES-2013-1608190,"Smead Box, Wire Frame",49,5,8.25,TEC-CIS-10003501
MX-2013-119011,"Tenex Light Bulb, Durable",32,5,-19.78,TEC-PH-10002332
IT-2013-5450529,"GlobeWeis Clasp Envelope, Recycled",22,5,-10.5,TEC-PH-10000822
MX-2013-142321,"Advantus Thumb Tacks, Bulk Pack",27,5,1.28,TEC-PH-10002586
ES-2013-4786711,"Bevis Round Table, Adjustable Height",1691,5,-832.665,TEC-PH-10001304
IN-2013-63542,"Fellowes File Cart, Industrial",689,5,55.05,TEC-PH-10002251
IN-2013-63542,"Smead Lockers, Industrial",995,5,139.2,TEC-PH-10002350
ES-2013-1030020,"Canon Fax and Copier, Color",964,5,231.3,TEC-PH-10004823
IN-2013-46091,"SAFCO Rocking Chair, Red",675,5,195.6,TEC-PH-10004910
ES-2013-1030020,"Acco Binding Machine, Economy",255,5,73.95,TEC-PH-10003348
MX-2013-158421,"Cardinal Index Tab, Economy",29,5,9.3,TEC-MOT-10004136
CA-2013-139997,Hewlett Packard 310 Color Digital Copier,1500,5,449.985,TEC-NOK-10000784
MX-2013-156818,"Logitech Router, USB",825,5,297,TEC-PH-10003357
CA-2013-102813,"Global Airflow Leather Mesh Back Chair, Black",528,5,0,TEC-PH-10004631
MX-2013-149153,"Samsung Signal Booster, Full Size",276,5,-110.34,TEC-PH-10003589
ES-2013-1874583,"Boston Highlighters, Water Color",110,5,19.8,TEC-PH-10004505
ES-2013-1026422,"Eldon Shelving, Industrial",98,5,-139.5,TEC-PH-10004536
MX-2013-146766,"Hon Swivel Stool, Black",537,5,145,TEC-CIS-10000758
CA-2013-104983,Xerox 1925,124,5,38.725,TEC-PH-10000688
CA-2013-147137,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",1279,5,225.735,TEC-PH-10003357
US-2013-117555,"Fellowes Lockers, Industrial",554,5,-124.74,TEC-PH-10003095
US-2013-149797,"Dania 3-Shelf Cabinet, Metal",376,5,-51.74,TEC-PH-10004539
CA-2013-147137,"Master Caster Door Stop, Brown",25,5,8.636,TEC-PH-10001427
CA-2013-103107,"Master Caster Door Stop, Brown",25,5,8.636,TEC-SAM-10003520
ES-2013-2936336,"Sanford Pencil Sharpener, Water Color",131,5,33.9,TEC-PH-10004328
IN-2013-64452,"Smead File Cart, Industrial",642,5,179.7,TEC-PH-10001580
CA-2013-135265,Canon PC1060 Personal Laser Copier,2800,5,944.9865,TEC-APP-10004464
CA-2013-100965,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",216,5,73.321,TEC-NOK-10003560
ES-2013-1218192,"BIC Canvas, Blue",269,5,21.45,TEC-PH-10004559
MX-2013-134194,"Kraft Interoffice Envelope, Set of 50",94,5,-15.66,TEC-PH-10003488
CA-2013-129308,GBC Standard Plastic Binding Systems' Combs,9,5,-7.85,TEC-PH-10004120
CA-2013-129308,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",6,5,-4.7625,TEC-PH-10002713
CA-2013-152471,Jabra SPEAK 410 Multidevice Speakerphone,824,5,51.4975,TEC-PH-10002565
MX-2013-159317,"Tenex Trays, Industrial",182,5,71,TEC-PH-10001300
MX-2013-159401,"Cameo Business Envelopes, Set of 50",68,5,31.4,TEC-PH-10001824
US-2013-107461,"Smead Legal Exhibit Labels, 5000 Label Set",31,5,-3.16,TEC-PH-10004402
MX-2013-129077,"Ibico Index Tab, Durable",31,5,4,TEC-PH-10000347
IN-2013-52804,"KitchenAid Refrigerator, White",2367,5,604.86,TEC-PH-10004287
IT-2013-2582145,"Sharp Fax Machine, High-Speed",1249,5,88.0125,TEC-PH-10002564
ES-2013-5147891,"Smead Shelving, Wire Frame",216,5,86.4,TEC-CIS-10001767
IN-2013-25112,"Ikea Stackable Bookrack, Traditional",613,5,177.6,TEC-PH-10004165
CA-2013-115483,Xerox 1914,220,5,79.692,TEC-PH-10002742
IN-2013-60861,"Logitech Numeric Keypad, USB",233,5,116.25,TEC-PH-10001163
ES-2013-3845157,"Ibico Binding Machine, Economy",231,5,-2.61,TEC-SAM-10003493
IN-2013-45237,"Enermax Parchment Paper, Multicolor",84,5,10.05,TEC-PH-10001535
CA-2013-157588,Cardinal Holdit Data Disk Pockets,36,5,17.108,TEC-PH-10002483
IN-2013-14346,"SanDisk Memory Card, Programmable",570,5,0,TEC-MOT-10001342
MX-2013-118885,"Kleencut Box Cutter, High Speed",116,5,50.8,TEC-PH-10001944
US-2013-168095,Xerox 1909,106,5,34.294,TEC-PH-10002152
CA-2013-122322,Fiskars Home & Office Scissors,44,5,12.432,TEC-CIS-10003501
MX-2013-139556,"Avery Binder Covers, Recycled",38,5,17.9,TEC-PH-10004539
ID-2013-49136,"Dania Floating Shelf Set, Pine",538,5,-213.495,TEC-PH-10002890
MX-2013-154431,"Hon Swivel Stool, Adjustable",554,5,160.6,TEC-PH-10003811
MX-2013-131142,"Xerox Computer Printout Paper, Multicolor",93,5,9.2,TEC-PH-10003931
MX-2013-131142,"Cameo Manila Envelope, Recycled",86,5,15.4,TEC-PH-10000705
MX-2013-130785,"Novimex Legal Exhibit Labels, Alphabetical",34,5,4.8,TEC-PH-10000358
CA-2013-157161,Wilson Jones Turn Tabs Binder Tool for Ring Binders,24,5,11.086,TEC-PH-10000193
CA-2013-157161,Poly String Tie Envelopes,10,5,4.794,TEC-PH-10004196
US-2013-139087,"Eldon 300 Class Desk Accessories, Black",25,5,10.89,TEC-PH-10000441
MX-2013-158162,"Sauder Corner Shelving, Metal",489,5,92.9,TEC-PH-10000810
CA-2013-161676,"Elite 5"" Scissors",34,5,4.225,TEC-PH-10001917
ES-2013-3167494,"Novimex Executive Leather Armchair, Red",920,5,-575.25,TEC-APP-10002310
CA-2013-163776,Hon 4-Shelf Metal Bookcases,505,5,126.225,TEC-PH-10002774
MX-2013-123463,"Jiffy Manila Envelope, with clear poly window",99,5,49.2,TEC-PH-10004675
CA-2013-137939,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,90,5,43.176,TEC-NOK-10003743
CA-2013-160941,Ames Color-File Green Diamond Border X-ray Mailers,420,5,197.353,TEC-PH-10004241
ES-2013-4987230,"Panasonic Card Printer, White",431,5,-103.425,TEC-PH-10000381
CA-2013-142895,"Leather Task Chair, Black",364,5,0,TEC-SAM-10003948
ID-2013-53084,"Brother Ink, Color",692,5,-15.009,TEC-CIS-10001122
ES-2013-4987230,"Elite Trimmer, Steel",103,5,-2.175,TEC-PH-10003303
ID-2013-36662,"Tenex Box, Industrial",70,5,-1.833,TEC-CIS-10000791
ES-2013-2027910,"Binney & Smith Highlighters, Easy-Erase",84,5,30.3,TEC-APP-10001586
ES-2013-3571687,"Eldon File Cart, Single Width",642,5,275.85,TEC-PH-10000560
CA-2013-140613,"Fiskars 8"" Scissors, 2/Pack",86,5,24.998,TEC-CIS-10002344
IN-2013-79600,"Logitech Flash Drive, USB",138,5,49.14,TEC-PH-10000215
ES-2013-3571687,"Avery 3-Hole Punch, Durable",147,5,51.3,TEC-PH-10004682
US-2013-111290,Fellowes Staxonsteel Drawer Files,966,5,135.219,TEC-PH-10001448
US-2013-111290,Xerox 192,32,5,15.552,TEC-PH-10001321
US-2013-111290,Avery Hi-Liter Smear-Safe Highlighters,29,5,10.512,TEC-PH-10003935
ES-2013-3484925,"BIC Canvas, Fluorescent",275,5,96.15,TEC-PH-10002834
CA-2013-112256,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,176,5,15.393,TEC-PH-10004080
MX-2013-135062,"Cardinal Binder Covers, Recycled",41,5,5.7,TEC-PH-10002496
US-2013-104283,"Sharp Personal Copier, Digital",238,5,-24.8176,TEC-PH-10002310
MX-2013-133312,"Rubbermaid Stacking Tray, Black",84,5,6.7,TEC-PH-10003177
MX-2013-169572,"Cameo Interoffice Envelope, with clear poly window",170,5,15.2,TEC-PH-10004977
IN-2013-25560,"Fiskars Scissors, Steel",113,5,38.25,TEC-CIS-10002259
CA-2013-102498,Panasonic KP-4ABK Battery-Operated Pencil Sharpener,73,5,21.228,TEC-PH-10002496
US-2013-115441,LG Electronics Tone+ HBS-730 Bluetooth Headset,298,5,83.314,TEC-PH-10001382
CA-2013-115525,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,244,5,27.4365,TEC-PH-10003555
US-2013-115441,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",95,5,27.608,TEC-PH-10003723
IN-2013-64683,"Avery Color Coded Labels, 5000 Label Set",62,5,3.36,TEC-SAM-10001013
CA-2013-104157,Advantus Motivational Note Cards,66,5,32.095,TEC-PH-10004251
CA-2013-107783,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",177,5,-78.078,TEC-PH-10001961
US-2013-105452,"Tenex Chairmat w/ Average Lip, 45"" x 53""",303,5,-378.4,TEC-APP-10004584
MX-2013-147060,"Apple Office Telephone, with Caller ID",218,5,50,TEC-PH-10000169
IN-2013-55051,"Logitech Memory Card, Erganomic",268,5,-207.4965,TEC-PH-10003988
ID-2013-12148,"Enermax Cards & Envelopes, Multicolor",129,5,-53.3985,TEC-PH-10004655
US-2013-105452,"Eldon Image Series Desk Accessories, Ebony",25,5,-9.88,TEC-PH-10002103
MX-2013-147060,"Sanford Pens, Fluorescent",41,5,5.7,TEC-PH-10002447
CA-2013-164574,Fellowes High-Stak Drawer Files,705,5,26.4285,TEC-MOT-10001342
ES-2013-4987734,"Motorola Audio Dock, VoIP",781,5,164.67,TEC-PH-10003273
IN-2013-17139,"Fiskars Letter Opener, High Speed",137,5,53.25,TEC-PH-10003723
MX-2013-102806,"Stockwell Push Pins, 12 Pack",46,5,14.7,TEC-PH-10002103
MX-2013-102806,"Acco Binder Covers, Clear",43,5,19.1,TEC-NOK-10002716
ES-2013-2003988,"Ikea Classic Bookcase, Metal",1850,5,184.995,TEC-PH-10002962
ES-2013-2386093,"Cardinal Binder Covers, Clear",57,5,14.85,TEC-MOT-10002260
IN-2013-20912,"Eaton Message Books, Multicolor",110,5,25.2,TEC-PH-10004655
US-2013-102596,"Ibico Index Tab, Clear",17,5,-11.16,TEC-PH-10002806
IN-2013-26743,"Belkin Router, Erganomic",1283,5,217.95,TEC-PH-10001580
IN-2013-24552,"Deflect-O Clock, Erganomic",196,5,73.32,TEC-MOT-10002272
US-2013-140494,"Enermax Note Cards, Multicolor",65,5,-17.42,TEC-PH-10003935
ID-2013-48709,"SanDisk Note Cards, 8.5 x 11",79,5,-59.5155,TEC-PH-10004241
ID-2013-33778,"Novimex Swivel Stool, Set of Two",750,5,-41.805,TEC-SAM-10003538
ID-2013-60896,"Apple Headset, Full Size",309,5,81.9825,TEC-PH-10002456
ES-2013-1669743,"Cameo Manila Envelope, Recycled",129,5,55.35,TEC-PH-10001552
ID-2013-37208,"Eldon Trays, Wire Frame",118,5,-82.35,TEC-PH-10004833
US-2013-128195,Ibico Presentation Index for Binding Systems,4,5,-6.567,TEC-PH-10002871
MX-2013-145898,"Cisco Audio Dock, VoIP",607,5,103.2,TEC-PH-10001413
ES-2013-3515972,"Wilson Jones Binder, Durable",73,5,2.85,TEC-MOT-10003050
ID-2013-38650,"OIC Clamps, Bulk Pack",49,5,-24.825,TEC-MOT-10001342
ES-2013-1198254,"Eldon Light Bulb, Durable",22,5,-41.22,TEC-PH-10001651
IN-2013-26659,"Sauder 3-Shelf Cabinet, Pine",840,5,100.8,TEC-PH-10001428
IN-2013-37446,"Okidata Printer, White",1001,5,26.6625,TEC-PH-10003932
IN-2013-26659,"Panasonic Card Printer, Wireless",869,5,252,TEC-PH-10001573
MX-2013-141516,"Tenex Box, Single Width",44,5,14.78,TEC-PH-10003522
IN-2013-50130,"Accos Push Pins, Assorted Sizes",60,5,2.85,TEC-CIS-10002344
IN-2013-26659,"Harbour Creations Legal Exhibit Labels, 5000 Label Set",57,5,12.45,TEC-CIS-10002259
IT-2013-5753206,"Hon File Folder Labels, 5000 Label Set",45,5,22.5,TEC-PH-10004539
IN-2013-35388,"Stockwell Push Pins, Metal",38,5,-3.0015,TEC-PH-10002645
ES-2013-4456541,"Avery Index Tab, Clear",29,5,7.8,TEC-PH-10004345
ES-2013-5782100,"Novimex Rocking Chair, Red",657,5,118.2,TEC-PH-10000037
IN-2013-18105,"Green Bar Memo Slips, 8.5 x 11",56,5,3.0885,TEC-NOK-10002716
ES-2013-2616819,"Rogers Box, Wire Frame",104,5,2.28,TEC-PH-10004912
ID-2013-33967,"Harbour Creations Steel Folding Chair, Black",348,5,-28.671,TEC-PH-10003102
MX-2013-133921,"Hewlett Copy Machine, High-Speed",877,5,50.9422,TEC-PH-10001070
ES-2013-5277755,"Dania Corner Shelving, Metal",547,5,224.685,TEC-PH-10001750
US-2013-123085,"Nokia Signal Booster, Full Size",276,5,-110.32,TEC-PH-10004655
CA-2013-107328,Acco Hanging Data Binders,15,5,5.334,TEC-NOK-10001282
MX-2013-137050,"Acco Index Tab, Economy",34,5,6,TEC-PH-10002200
ES-2013-2228706,"GlobeWeis Interoffice Envelope, Set of 50",239,5,54.9,TEC-PH-10000160
CA-2013-118934,Avery Durable Slant Ring Binders,12,5,-7.92,TEC-PH-10003954
IN-2013-46798,"Nokia Smart Phone, Full Size",3180,5,381.6,TEC-PH-10000931
ES-2013-3711605,"BIC Sketch Pad, Water Color",259,5,38.85,TEC-APP-10004584
IN-2013-14437,"HP Ink, Color",651,5,45.45,TEC-PH-10002275
MX-2013-169054,"Ikea Library with Doors, Mobile",1220,5,243.9,TEC-PH-10000774
IT-2013-1215824,"Rogers Shelving, Single Width",280,5,-6.33,TEC-PH-10004028
IN-2013-14437,"Cameo Mailers, Security-Tint",203,5,66.9,TEC-PH-10000437
ES-2013-3323529,"Sanford Markers, Blue",116,5,22.05,TEC-SAM-10001017
CA-2013-128671,Xerox 202,32,5,15.552,TEC-PH-10003400
US-2013-124618,"Harbour Creations Chairmat, Black",186,5,-6.98,TEC-PH-10002586
ES-2013-4190886,"Avery Binding Machine, Economy",244,5,29.25,TEC-PH-10002563
IN-2013-31307,"Hon Rocking Chair, Adjustable",599,5,106.395,TEC-SAM-10003493
IN-2013-55135,"Ames Mailers, Recycled",173,5,45,TEC-MOT-10001088
ES-2013-1185240,"Hon Steel Folding Chair, Set of Two",209,5,-121.425,TEC-PH-10004200
IT-2013-4881464,"Stanley Pencil Sharpener, Water Color",63,5,-55.125,TEC-CIS-10002153
IN-2013-31307,"Ibico Binding Machine, Clear",229,5,-25.44,TEC-MOT-10000554
MX-2013-152814,"Fellowes Trays, Industrial",193,5,40.5,TEC-PH-10001708
ES-2013-1715609,"Brother Fax and Copier, Laser",814,5,95.6325,TEC-PH-10004162
IN-2013-10097,"Ames Manila Envelope, with clear poly window",141,5,57.75,TEC-PH-10000309
MX-2013-121531,"Nokia Headset, VoIP",244,5,56.1,TEC-PH-10003713
CA-2013-136770,Logitech G500s Laser Gaming Mouse with Adjustable Weight Tuning,280,5,48.993,TEC-PH-10003062
IN-2013-74329,"Stiletto Box Cutter, Steel",159,5,21.165,TEC-PH-10000419
IN-2013-19736,"Jiffy Mailers, Recycled",99,5,-54.0825,TEC-PH-10002991
MX-2013-140200,"Sanford Markers, Fluorescent",65,5,-0.84,TEC-PH-10000693
MX-2013-103520,"Sharp Wireless Fax, Laser",1184,5,472.1272,TEC-PH-10002708
IN-2013-74350,"Sharp Copy Machine, Laser",1195,5,585.6,TEC-PH-10001427
MX-2013-124569,"Stanley Canvas, Fluorescent",169,5,81.1,TEC-PH-10004675
IN-2013-35087,"Stiletto Shears, Easy Grip",249,5,79.5,TEC-NOK-10001172
ES-2013-5424830,"SanDisk Cards & Envelopes, 8.5 x 11",263,5,70.95,TEC-PH-10000019
IN-2013-26785,"Avery Binder Covers, Clear",53,5,8.85,TEC-PH-10004028
MX-2013-103520,"Advantus Thumb Tacks, Bulk Pack",45,5,19.4,TEC-PH-10002353
MX-2013-161438,"Deflect-O Light Bulb, Duo Pack",38,5,-24.2,TEC-PH-10001937
CA-2013-113117,Xerox 1931,32,5,15.552,TEC-PH-10002572
MX-2013-112606,"Hon Rocking Chair, Red",348,5,-56.68,TEC-PH-10001924
ES-2013-3609962,"Cardinal Binding Machine, Economy",249,5,69.6,TEC-PH-10003774
MX-2013-112606,"Kleencut Scissors, High Speed",59,5,-4.46,TEC-PH-10000169
US-2013-105802,"Smead Removable Labels, Adjustable",22,5,-2.62,TEC-PH-10003655
ES-2013-4599518,"Rogers Lockers, Industrial",954,5,296.85,TEC-MOT-10001244
IN-2013-47071,"Acco Index Tab, Clear",36,5,-2.193,TEC-PH-10004437
MX-2013-103821,"Eaton Memo Slips, 8.5 x 11",60,5,4.1,TEC-PH-10001585
ES-2013-1188032,"Stockwell Thumb Tacks, Bulk Pack",66,5,16.35,TEC-PH-10003636
CA-2013-101980,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",25,5,9.1785,TEC-PH-10002570
